coords, x, y 
1060,-2.488908,5.683853
1061,-2.046842,5.564972
1062,-1.695877,4.698547
1063,8.730082,5.863853
1064,-0.335252,2.373181
1065,-2.430896,-9.019957
1066,-4.006458,-6.217209
1067,-6.010851,-4.369736
1068,-5.956345,-27.821001
1069,-10.119649,-13.812114
1070,-7.877126,-9.508802
1071,-8.708827,-3.616526
1072,-11.830308,-3.285734
1073,-10.166184,-13.804522
1074,-7.922715,-25.312557
1075,-9.289711,-17.680624
1076,-8.110584,-9.120675
1077,-10.309597,-9.930896
1078,-9.893910,-3.523726
1079,-9.839243,-1.450577
1080,-14.361139,-15.764268
1081,-10.396164,-4.456765
1082,-12.295033,-16.712827
1083,-8.200036,-21.415022
1084,-9.265320,-1.400411
1085,-9.665984,-2.517540
1086,-9.067358,-22.572459
1087,-8.523054,-8.588600
1088,-7.849107,-8.056683
1089,-8.491232,-18.425673
1090,-9.655489,-4.343865
1091,-7.793056,-7.932196
1092,-7.767814,-8.064871
1093,-10.927234,-12.588525
1094,-8.631752,-0.569596
1095,-4.661622,-0.870537
1096,-1.845603,1.050945
1097,-3.447359,5.898862
1098,5.838107,3.101141
1099,-2.120012,5.552272
1100,1.058044,8.501360
1101,4.090969,10.740781
1102,2.919892,11.673678
1103,3.282702,11.270920
1104,2.387951,10.930656
1105,-1.533531,14.325588
1106,-3.019717,10.774523
1107,-6.048296,18.545700
1108,-5.663208,20.021794
1109,-11.014082,17.219788
1110,-2.963048,17.094293
1111,-1.860247,16.031853
1112,-0.342068,10.717732
1113,5.071833,7.495072
1114,0.421001,8.470637
1115,-2.212502,6.541213
1116,5.008496,7.665532
1117,0.111253,7.184450
1118,5.664471,8.533904
1119,3.677994,3.994663
1120,7.832952,6.905167
1121,-1.470701,3.842091
1122,0.481164,-5.470578
1123,-7.964320,-16.484679
1124,-11.257066,-4.695320
1125,-7.291240,-13.264178
1126,-6.865491,-8.566736
1127,-11.166424,-6.918905
1128,-9.220266,-15.374155
1129,-12.860464,-13.236710
1130,-9.968266,-3.791411
1131,-9.157238,-25.059267
1132,-2.405580,-29.141030
1133,-10.287599,-5.916813
1134,-12.396564,-14.511483
1135,-11.052547,-22.394052
1136,-12.363773,-7.554180
1137,-9.449861,-2.035339
1138,-13.315401,-18.228646
1139,-9.975174,-2.954947
1140,-10.874881,-6.299962
1141,-3.162617,-1.386467
1142,8.572052,7.613043
1143,7.199564,3.725665
1144,4.133677,1.253129
1145,4.263013,3.186364
1146,16.157948,7.503156
1147,6.811289,6.619727
1148,3.877430,3.702601
1149,16.150619,7.292921
1150,5.212395,3.637259
1151,2.051657,4.350375
1152,13.968008,6.888878
1153,7.496645,6.274569
1154,2.843639,6.585002
1155,3.610949,3.942992
1156,1.834442,4.014082
1157,-1.412660,7.302005
1158,7.855445,12.481003
1159,4.461573,9.823303
1160,0.897484,5.444988
1161,6.069051,11.041147
1162,5.269992,4.202252
1163,-3.087462,6.258999
1164,8.604684,7.932334
1165,4.002848,3.198825
1166,-3.618816,6.584187
1167,5.342908,11.719418
1168,6.072976,11.156363
1169,0.541615,10.188318
1170,6.022498,11.656677
1171,4.043060,11.749598
1172,2.751923,6.279817
1173,8.248747,3.766661
1174,2.488759,3.470612
1175,-1.546054,5.401256
1176,3.319077,3.687759
1177,11.887351,5.133747
1178,-3.705651,-1.759939
1179,-3.816639,-4.962739
1180,-8.164040,-16.929516
1181,-8.184130,-6.499639
1182,-7.402715,-4.275339
1183,-8.903900,-11.324117
1184,-10.927561,-11.605382
1185,-4.611952,-12.824542
1186,-9.210909,-5.675822
1187,-10.257213,-3.959556
1188,-13.769833,-8.687256
1189,-8.513564,-25.149023
1190,-10.870521,-13.205565
1191,-9.508075,-9.058510
1192,-3.078167,-16.754529
1193,-12.752837,-12.376899
1194,-11.971961,-4.527449
1195,-5.088975,-28.119361
1196,-8.554242,-11.399590
1197,-10.219584,-9.074460
1198,-14.050220,-13.559868
1199,-11.366544,-17.632548
1200,-11.318318,-10.212668
1201,-14.143452,-12.027560
1202,-8.638282,-7.840905
1203,-13.581059,-8.763750
1204,-2.763388,-13.557143
1205,-8.041761,-8.224723
1206,-7.436071,-9.926913
1207,-9.570661,-5.233619
1208,-7.061496,-3.847481
1209,-6.572206,-1.086090
1210,-2.059217,3.060413
1211,-2.094709,3.905625
1212,-3.693520,6.340107
1213,5.192329,6.872804
1214,-0.036925,7.224206
1215,-0.046399,7.613331
1216,-1.582218,8.141979
1217,-1.055773,7.690971
1218,2.065458,12.201611
1219,-1.252520,17.053688
1220,-5.631210,17.537462
1221,-6.025254,18.807354
1222,-5.392767,19.949357
1223,-4.853311,19.840664
1224,-2.801502,15.923122
1225,-1.903716,16.727278
1226,6.167144,14.956408
1227,-3.581691,6.822200
1228,5.888769,9.137737
1229,4.200797,4.638649
1230,-1.704895,6.617202
1231,4.056283,8.539609
1232,4.036369,8.716721
1233,-1.812280,5.831344
1234,-2.705578,5.574753
1235,-3.090452,3.200758
1236,-7.248463,-3.840751
1237,-8.090842,-0.992269
1238,-11.424977,-15.340507
1239,-10.715196,-19.112767
1240,-9.105810,-6.838759
1241,-12.456080,-5.859522
1242,-9.389777,-0.978204
1243,-10.676315,-5.289054
1244,-9.699865,-11.422272
1245,-11.094279,-18.780592
1246,-8.893937,-12.750572
1247,-7.890772,-13.268478
1248,-11.741820,-8.216745
1249,-10.089215,-3.080494
1250,-13.082597,-14.422146
1251,-9.610266,-9.133284
1252,-10.887511,-19.026231
1253,-9.384110,-21.736973
1254,-11.799415,-3.741660
1255,12.209135,5.010556
1256,-2.811675,6.019759
1257,1.535995,3.776772
1258,15.303204,8.168394
1259,1.371499,3.607536
1260,3.157781,5.000968
1261,4.028670,5.621004
1262,2.004448,3.845317
1263,-1.410003,4.722319
1264,8.252174,6.074270
1265,7.230339,4.775674
1266,4.332814,4.410664
1267,-2.575012,4.292385
1268,-2.199154,6.233888
1269,-3.187312,5.622964
1270,5.023485,6.113378
1271,3.581604,9.538421
1272,4.555620,13.934429
1273,0.092136,7.957926
1274,4.298223,9.169233
1275,-0.132141,7.888286
1276,2.172576,7.187426
1277,4.550276,3.707981
1278,2.981933,7.194631
1279,4.106669,7.283681
1280,-1.144066,8.197517
1281,-1.895028,9.087439
1282,5.353629,11.543841
1283,5.799458,12.256063
1284,0.128225,10.878290
1285,5.980165,10.302476
1286,2.272950,5.286693
1287,-2.798702,5.365660
1288,-0.700253,4.041296
1289,2.085528,3.910276
1290,-2.531085,5.606042
1291,9.995726,5.677952
1292,-5.524109,-2.298221
1293,-3.509787,-5.695043
1294,-6.234426,-7.844217
1295,-3.437714,-7.025513
1296,-8.268893,-2.936679
1297,-9.634249,-5.914639
1298,-9.213696,-2.457399
1299,-9.930172,-1.815004
1300,-9.951437,-23.262623
1301,-7.023180,-13.809655
1302,-9.110022,-5.046388
1303,-10.817033,-4.882986
1304,-12.271402,-10.574088
1305,-10.152494,-3.049015
1306,-14.099764,-14.294999
1307,-10.189275,-9.357778
1308,-9.941930,-1.572337
1309,-9.969922,-3.380089
1310,-11.660124,-14.020723
1311,-10.327157,-3.083639
1312,-11.660625,-15.056285
1313,-4.915197,-28.372504
1314,-11.317595,-17.516986
1315,-9.526077,-23.368123
1316,-8.498223,-18.585245
1317,-6.894984,-7.815837
1318,-9.512105,-10.873759
1319,-9.056587,-14.479475
1320,-10.923952,-2.524376
1321,-7.582901,-10.476184
1322,-5.039221,-7.965644
1323,-6.077364,-2.122647
1324,-3.506248,5.138621
1325,0.440019,1.596288
1326,-1.768323,5.093888
1327,1.556169,8.222464
1328,10.011154,5.153796
1329,8.242128,6.318831
1330,-0.052199,7.721831
1331,2.483954,6.685680
1332,6.076374,13.285320
1333,-2.836479,10.558194
1334,-3.115577,19.605637
1335,-10.955222,29.406961
1336,-6.222298,18.615132
1337,-2.622815,20.391197
1338,-5.162235,18.278102
1339,-1.665987,15.140984
1340,4.995764,15.477566
1341,-1.568956,9.157155
1342,-1.064899,9.204103
1343,12.796400,7.199418
1344,0.502585,4.919091
1345,0.961512,7.021661
1346,5.972406,4.665820
1347,13.289530,7.386386
1348,-1.065178,6.271424
1349,8.567758,-27.250082
1350,-7.363128,-21.143107
1351,-9.270199,-13.759520
1352,-6.072863,-21.574973
1353,-5.145604,-19.188786
1354,-9.532908,-15.336889
1355,-9.845316,-19.933119
1356,-9.163002,-9.982324
1357,-11.017052,-15.763673
1358,-6.681511,-26.195770
1359,-12.818990,-14.722637
1360,-12.933151,-11.293387
1361,-11.421679,-9.061261
1362,-11.443398,-15.187996
1363,-9.438352,-2.276640
1364,-11.302858,-20.799896
1365,-11.372115,-18.616620
1366,-11.681637,-10.209689
1367,-9.992240,-21.883875
1368,-10.831778,-4.794062
1369,11.627307,7.489192
1370,16.330923,8.643769
1371,2.816721,1.721781
1372,5.675001,5.319899
1373,0.802408,3.359957
1374,17.467835,7.967865
1375,14.082041,7.558070
1376,16.157401,9.570866
1377,2.993647,6.800831
1378,9.683623,4.651679
1379,5.715727,3.679360
1380,4.408040,4.209137
1381,-2.341035,5.536581
1382,10.664162,8.793065
1383,3.039888,8.346778
1384,0.366669,6.938012
1385,0.622942,10.211740
1386,-1.325347,6.922456
1387,8.003204,7.932145
1388,10.727791,8.998466
1389,6.665891,11.864795
1390,4.401694,9.950281
1391,14.146690,9.253830
1392,1.481821,5.242378
1393,3.113148,10.895837
1394,4.615277,11.207720
1395,-1.287401,9.602937
1396,4.711494,11.373242
1397,4.200414,11.743344
1398,2.681212,11.382063
1399,-2.510218,6.799269
1400,2.861019,4.120824
1401,1.865661,4.497806
1402,4.921981,5.527770
1403,6.310259,5.291396
1404,-3.155217,5.456058
1405,-3.817442,-2.247973
1406,-1.484646,-4.546085
1407,-6.517679,-3.388647
1408,-8.039365,-11.599207
1409,-5.569826,-10.926628
1410,-9.279901,-13.808723
1411,-8.599577,-2.451863
1412,-2.567669,-28.620009
1413,-6.586565,-11.882111
1414,-8.888956,-2.626656
1415,-3.730840,-13.797528
1416,-9.860740,-3.416119
1417,-10.942684,-14.675911
1418,-6.511788,-14.303161
1419,-5.883759,-9.416053
1420,-12.364823,-19.378800
1421,-11.161767,-8.821879
1422,-13.965131,-17.796966
1423,-11.184980,-8.070595
1424,-11.861193,-11.711940
1425,-9.671089,-22.863601
1426,-11.865281,-11.310260
1427,-11.769427,-4.634527
1428,-9.416113,-19.282258
1429,-10.953932,-12.288765
1430,-6.663230,-6.213217
1431,-9.313994,-20.968062
1432,-10.881810,-10.659993
1433,-8.446080,-15.993740
1434,-7.008891,-6.354480
1435,-7.271084,-5.343180
1436,-4.110288,-2.401166
1437,-7.899449,-0.659224
1438,-3.713784,5.144337
1439,3.295326,5.553243
1440,4.492049,5.918719
1441,1.745496,7.484109
1442,2.190946,6.393688
1443,12.444428,8.656761
1444,-0.489604,9.235408
1445,2.321709,9.021807
1446,-3.743362,7.813889
1447,-6.622506,16.744922
1448,-3.138139,20.220754
1449,-6.624266,18.645797
1450,-5.355274,19.779759
1451,-3.146901,19.953214
1452,5.155723,16.560914
1453,-2.031853,9.804644
1454,-1.095035,10.170041
1455,5.227923,10.152045
1456,3.043179,7.493383
1457,3.463918,4.557962
1458,9.385120,6.287755
1459,-2.954853,5.767730
1460,-2.600840,6.137063
1461,3.809271,-4.453510
1462,-5.912024,-5.339209
1463,-8.301884,-0.594675
1464,-6.215889,-9.803105
1465,-10.891671,-10.993064
1466,-9.742524,-11.136128
1467,-5.615746,-9.956430
1468,-8.419419,-19.739256
1469,-10.353721,-4.782169
1470,-6.669662,-19.950670
1471,-9.661245,-14.546736
1472,-10.600349,-21.760964
1473,-2.175294,-29.351568
1474,-7.984501,-9.321558
1475,-10.087757,-3.872934
1476,-11.779241,-11.838335
1477,-11.984664,-18.426842
1478,-9.104169,-11.911765
1479,-5.443646,-12.650842
1480,-7.741158,-6.432615
1481,-11.233184,-6.226122
1482,-10.066098,-1.924664
1483,3.129016,2.865170
1484,12.050421,5.774071
1485,12.077874,7.357939
1486,3.800912,7.959773
1487,16.944629,7.413918
1488,1.507986,3.694272
1489,7.291095,5.829497
1490,15.977484,9.331383
1491,-1.082172,5.767194
1492,10.004278,5.728987
1493,9.870598,5.706405
1494,7.579779,4.456809
1495,7.313279,4.197060
1496,7.542685,5.422049
1497,10.710878,5.072668
1498,7.638817,6.300642
1499,16.831409,10.260324
1500,2.809141,5.980946
1501,-2.189351,6.947703
1502,3.212916,8.898665
1503,7.149849,10.510345
1504,-0.526057,9.508187
1505,7.190735,10.389399
1506,5.023959,11.730044
1507,-2.446460,6.968725
1508,9.962239,14.415843
1509,6.132046,11.249635
1510,-1.193010,10.243184
1511,4.422161,13.012594
1512,-1.209590,9.260028
1513,1.370852,8.917859
1514,4.000057,7.583522
1515,7.645831,4.251791
1516,-2.074045,4.707154
1517,2.341284,3.376868
1518,10.183152,4.419229
1519,-3.164442,-0.507297
1520,-4.025569,-2.703332
1521,-5.980454,-7.087043
1522,-7.474510,-8.181430
1523,-5.008623,-12.907576
1524,-1.382045,-24.695486
1525,-9.867150,-2.594412
1526,-10.723329,-12.533357
1527,-12.160355,-11.068173
1528,-9.384167,-8.390179
1529,-10.217791,-15.607272
1530,-13.348055,-17.291093
1531,-12.042807,-4.113467
1532,-8.579782,-9.989859
1533,-8.458439,-14.164747
1534,-7.942789,-25.813371
1535,-5.585197,-26.216950
1536,-7.729271,-18.298070
1537,-11.276452,-4.770630
1538,-12.331241,-5.707850
1539,-10.581524,-7.002559
1540,-9.733148,-9.000846
1541,-6.265683,-25.495167
1542,-1.973739,-28.378540
1543,-11.139177,-13.135798
1544,-9.562596,-3.018776
1545,-7.877512,-18.525318
1546,-9.996207,-16.338619
1547,-7.550076,-14.139949
1548,-2.392883,-26.236767
1549,-9.675907,-1.884126
1550,-5.103837,-3.786725
1551,-0.922387,-3.524270
1552,6.048032,3.039613
1553,2.185839,2.322201
1554,9.513447,9.027606
1555,-1.612040,6.624346
1556,-3.347871,6.527963
1557,5.989130,7.705914
1558,6.405328,9.693325
1559,-0.937389,8.764762
1560,1.615517,12.252409
1561,0.193205,15.813365
1562,-6.180538,18.190704
1563,-11.053856,29.449100
1564,-11.051299,29.451320
1565,-4.460787,18.141355
1566,5.530741,15.873302
1567,3.203896,12.222614
1568,0.017495,10.592553
1569,7.925137,9.635607
1570,4.933692,9.560929
1571,-0.867509,7.021433
1572,10.863639,6.403663
1573,-0.160382,3.459428
1574,1.470998,2.318712
1575,2.461103,-3.616471
1576,-2.326434,-7.173835
1577,-8.895981,-9.922283
1578,-5.517139,-9.567517
1579,-10.021602,-17.287520
1580,-9.999940,-18.629402
1581,-10.675684,-18.110395
1582,-12.346329,-10.254973
1583,-9.402522,-0.703437
1584,-9.880388,-3.517463
1585,-9.033355,-20.848171
1586,-12.003049,-8.531440
1587,-4.137106,-28.067769
1588,-11.014062,-21.011367
1589,-10.356209,-17.025252
1590,-8.043113,-18.350079
1591,-2.500556,-29.511215
1592,-13.680463,-12.095576
1593,-11.513362,-13.012685
1594,-8.564566,-17.238134
1595,-9.195993,-1.046491
1596,-10.437310,-11.424848
1597,5.160671,1.672848
1598,8.879194,5.735219
1599,11.800604,7.279117
1600,15.699992,9.341366
1601,9.036082,7.028495
1602,7.299613,5.783633
1603,6.668838,4.158616
1604,9.698095,4.511750
1605,7.018897,4.662308
1606,7.010298,4.314637
1607,16.516905,9.578031
1608,8.567135,4.165172
1609,2.279234,4.681819
1610,8.224461,4.790905
1611,4.116550,8.236456
1612,16.142048,10.727994
1613,5.393142,6.964595
1614,15.092426,13.210705
1615,1.593952,9.019550
1616,7.232160,9.503386
1617,13.293300,15.678003
1618,4.772288,13.387957
1619,-1.283899,8.994758
1620,9.556511,13.820920
1621,2.816991,10.518259
1622,3.138463,10.422539
1623,5.460165,9.308731
1624,-2.820860,7.085481
1625,-0.111450,8.479749
1626,5.923593,18.423091
1627,6.567977,11.961864
1628,1.329186,5.625709
1629,11.082187,7.262453
1630,0.969684,3.821559
1631,3.521716,2.466368
1632,5.039242,2.262407
1633,-3.031292,-0.549791
1634,-7.530808,-1.013403
1635,-6.488024,-4.694614
1636,-7.256552,-19.888582
1637,-10.925330,-11.435110
1638,-7.598476,-7.423694
1639,-7.762680,-11.587491
1640,-8.859483,-2.877270
1641,-6.636805,-10.139058
1642,-8.985215,-3.238600
1643,-10.796607,-8.506054
1644,-8.559966,-5.536330
1645,-3.442008,-29.819816
1646,-10.332010,-3.390054
1647,-8.953526,-6.849843
1648,-12.565329,-16.488715
1649,-11.210344,-9.471929
1650,-12.596653,-19.787317
1651,-8.737617,-11.599843
1652,-9.317318,-1.385852
1653,-10.362545,-16.852114
1654,-8.067749,-21.619148
1655,-9.202766,-1.420151
1656,-10.186551,-8.149875
1657,-13.635236,-20.138354
1658,-9.318207,-2.558436
1659,-9.094845,-12.877172
1660,-5.763710,-10.484253
1661,-8.532930,-6.104713
1662,-7.773560,-6.806249
1663,-6.746278,-20.770970
1664,-7.371441,-3.082138
1665,12.087013,-5.493628
1666,15.573080,5.090409
1667,1.482483,3.790177
1668,-0.988986,5.598232
1669,9.471602,6.534704
1670,1.345905,6.234113
1671,5.751951,8.704365
1672,1.655523,10.259302
1673,-2.598562,9.150017
1674,0.858525,10.515408
1675,4.930680,19.372008
1676,-11.374448,29.178381
1677,-11.210824,29.994969
1678,-10.809417,29.300555
1679,-3.196772,18.337620
1680,0.594259,15.156430
1681,12.157868,13.196512
1682,3.280243,10.426490
1683,-1.612646,9.001045
1684,0.501343,8.388937
1685,-3.807870,5.176095
1686,8.836874,7.044230
1687,4.735513,2.076249
1688,4.872125,0.090772
1689,-6.712133,-1.937630
1690,-6.176793,-21.582947
1691,-7.736457,-1.289508
1692,-11.155547,-10.074355
1693,-5.732753,-8.553700
1694,-11.073040,-9.416961
1695,-11.182095,-7.328157
1696,-8.753027,-4.397163
1697,-9.802186,-17.505013
1698,-11.452686,-20.919766
1699,-13.733329,-15.147472
1700,-13.579407,-7.751757
1701,-9.969073,-1.932745
1702,-10.010386,-8.603349
1703,-14.453569,-5.958416
1704,-9.191493,-2.337624
1705,-14.399159,-15.327409
1706,-9.120621,-9.862173
1707,-9.351704,-11.948053
1708,-7.765953,-5.501520
1709,-10.696958,-5.751271
1710,-9.549435,-13.768908
1711,6.524197,4.318762
1712,3.348020,6.189181
1713,6.091275,4.844682
1714,6.205440,2.922773
1715,-1.749043,5.199546
1716,5.700181,5.304750
1717,15.353324,7.877149
1718,-1.557353,5.295517
1719,10.835468,5.917022
1720,6.066408,4.523264
1721,4.575092,3.021008
1722,4.593445,6.315343
1723,-1.477349,6.753284
1724,-0.659728,5.283244
1725,3.560075,9.934445
1726,-0.890443,9.593431
1727,-2.031105,6.869940
1728,1.256214,8.920923
1729,6.511128,13.172050
1730,1.044934,8.115320
1731,4.023551,13.502817
1732,5.243535,11.945343
1733,5.792240,12.356282
1734,3.456198,8.681648
1735,8.733909,12.845481
1736,10.220725,9.171575
1737,-2.297687,9.242943
1738,6.650718,9.704022
1739,-3.468944,6.234937
1740,-0.569480,7.726802
1741,6.522070,11.036403
1742,-2.011335,5.458358
1743,4.220881,5.264882
1744,4.376761,2.080719
1745,-1.585832,5.422824
1746,-3.764920,4.908914
1747,-2.358084,-2.793943
1748,-8.580545,-2.532190
1749,-9.130254,-0.954632
1750,-9.009508,-13.853103
1751,-7.916291,-5.374316
1752,-8.733681,-1.125458
1753,-8.668537,-10.283068
1754,-6.709747,-23.987874
1755,-10.742000,-12.402370
1756,-7.894659,-21.795295
1757,-10.225100,-13.285122
1758,-11.073995,-9.843431
1759,-5.346890,-28.573370
1760,-10.435134,-10.762024
1761,-11.182785,-3.209640
1762,-12.707161,-13.023278
1763,-12.512731,-10.595200
1764,-10.290729,-3.369814
1765,-8.084002,-8.277240
1766,-14.272419,-13.225493
1767,-9.733520,-1.563064
1768,-12.262465,-18.625688
1769,-6.387731,-25.335368
1770,-9.141681,-14.517358
1771,-7.289512,-19.715251
1772,-9.085069,-8.539916
1773,-12.015912,-5.685523
1774,-8.980302,-0.512768
1775,-7.328437,-18.999334
1776,-10.269560,-10.343184
1777,-5.117735,-3.734126
1778,-2.788655,-6.981976
1779,-3.910895,2.043799
1780,2.295580,3.324900
1781,16.559516,6.768427
1782,0.033539,6.086334
1783,-1.025240,5.802564
1784,4.417457,7.754279
1785,-2.075895,6.968576
1786,0.319868,10.078507
1787,7.393819,11.699272
1788,-1.418773,11.880248
1789,-2.854353,16.524735
1790,-5.618744,20.830900
1791,-11.095029,28.826342
1792,-4.763920,19.934333
1793,-1.948011,18.538207
1794,-0.463325,12.016138
1795,3.544410,11.265794
1796,11.823586,9.791004
1797,3.691057,6.054426
1798,8.904501,9.038784
1799,16.060625,8.429635
1800,6.253557,4.191513
1801,-0.610544,6.147792
1802,1.917245,-2.753803
1803,-7.325050,-1.287611
1804,-7.831275,-15.324434
1805,-2.792364,-11.056074
1806,-7.195900,-7.713514
1807,-9.133866,-3.507595
1808,-9.215299,-18.008493
1809,-11.448535,-17.194024
1810,-10.372676,-3.124128
1811,-8.622306,-19.878316
1812,-10.798034,-22.247285
1813,-12.229637,-8.955073
1814,-10.293970,-20.873764
1815,-11.499867,-19.313460
1816,-11.069771,-14.693214
1817,-9.891974,-21.520398
1818,-11.325236,-16.489229
1819,-10.669886,-18.594645
1820,-11.789343,-14.883504
1821,-10.136464,-15.893822
1822,-10.239747,-5.257644
1823,-9.257190,-18.423016
1824,-10.043410,-22.047624
1825,9.249441,8.237124
1826,16.643895,7.882986
1827,11.029125,6.148389
1828,16.476138,7.585371
1829,4.570013,3.228361
1830,-0.673061,6.097101
1831,7.237293,6.105332
1832,5.238077,4.350780
1833,3.199703,2.920900
1834,3.924918,9.595422
1835,10.956411,14.274213
1836,2.156744,9.330730
1837,4.142074,15.606899
1838,12.391104,8.713647
1839,7.327622,7.605236
1840,11.681377,11.356763
1841,11.515962,12.957294
1842,2.622432,12.893178
1843,10.080455,15.470045
1844,9.028244,14.060347
1845,-0.177402,8.948181
1846,9.347366,15.646691
1847,8.562162,16.827456
1848,3.333332,12.549753
1849,3.240329,12.848496
1850,3.733624,11.602903
1851,1.025466,10.292822
1852,-1.479958,6.104298
1853,-0.022723,8.706610
1854,0.467493,8.636541
1855,-2.193574,5.537909
1856,-0.213507,5.788548
1857,6.366747,9.753168
1858,-3.527472,5.016411
1859,4.832467,2.780903
1860,-8.731669,0.035604
1861,-5.508596,-4.665320
1862,-6.151139,-3.895451
1863,-5.469951,-4.541075
